COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
Argentina,INF_A,2012,3,ARG,NOTDEFINED,636,16/01/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,4,ARG,NOTDEFINED,598,23/01/2012,Argentina,Southern America,NONSENT,1,0.16722408,INF_A (NONSENT)
Argentina,INF_A,2012,5,ARG,NOTDEFINED,517,30/01/2012,Argentina,Southern America,NONSENT,1,0.193423598,INF_A (NONSENT)
Argentina,INF_A,2012,6,ARG,NOTDEFINED,525,06/02/2012,Argentina,Southern America,NONSENT,1,0.19047619,INF_A (NONSENT)
Argentina,INF_A,2012,7,ARG,NOTDEFINED,458,13/02/2012,Argentina,Southern America,NONSENT,1,0.218340611,INF_A (NONSENT)
Argentina,INF_A,2012,8,ARG,NOTDEFINED,397,20/02/2012,Argentina,Southern America,NONSENT,1,0.251889169,INF_A (NONSENT)
Argentina,INF_A,2012,9,ARG,NOTDEFINED,512,27/02/2012,Argentina,Southern America,NONSENT,6,1.171875,INF_A (NONSENT)
Argentina,INF_A,2012,10,ARG,NOTDEFINED,713,05/03/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,11,ARG,NOTDEFINED,790,12/03/2012,Argentina,Southern America,NONSENT,2,0.253164557,INF_A (NONSENT)
Argentina,INF_A,2012,12,ARG,NOTDEFINED,871,19/03/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,13,ARG,NOTDEFINED,824,26/03/2012,Argentina,Southern America,NONSENT,1,0.121359223,INF_A (NONSENT)
Argentina,INF_A,2012,14,ARG,NOTDEFINED,506,02/04/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,15,ARG,NOTDEFINED,852,09/04/2012,Argentina,Southern America,NONSENT,1,0.117370892,INF_A (NONSENT)
Argentina,INF_A,2012,16,ARG,NOTDEFINED,818,16/04/2012,Argentina,Southern America,NONSENT,2,0.244498778,INF_A (NONSENT)
Argentina,INF_A,2012,17,ARG,NOTDEFINED,931,23/04/2012,Argentina,Southern America,NONSENT,1,0.107411386,INF_A (NONSENT)
Argentina,INF_A,2012,18,ARG,NOTDEFINED,849,30/04/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,19,ARG,NOTDEFINED,1313,07/05/2012,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2012,20,ARG,NOTDEFINED,1613,14/05/2012,Argentina,Southern America,NONSENT,1,0.06199628,INF_A (NONSENT)
Argentina,INF_A,2012,21,ARG,NOTDEFINED,1789,21/05/2012,Argentina,Southern America,NONSENT,2,0.111794298,INF_A (NONSENT)
Argentina,INF_A,2012,22,ARG,NOTDEFINED,2572,28/05/2012,Argentina,Southern America,NONSENT,4,0.155520995,INF_A (NONSENT)
Argentina,INF_A,2012,23,ARG,NOTDEFINED,3058,04/06/2012,Argentina,Southern America,NONSENT,6,0.196206671,INF_A (NONSENT)
Argentina,INF_A,2012,24,ARG,NOTDEFINED,3305,11/06/2012,Argentina,Southern America,NONSENT,8,0.242057489,INF_A (NONSENT)
Argentina,INF_A,2012,25,ARG,NOTDEFINED,2975,18/06/2012,Argentina,Southern America,NONSENT,7,0.235294118,INF_A (NONSENT)
Argentina,INF_A,2012,26,ARG,NOTDEFINED,3333,25/06/2012,Argentina,Southern America,NONSENT,8,0.240024002,INF_A (NONSENT)
Argentina,INF_A,2012,27,ARG,NOTDEFINED,2652,02/07/2012,Argentina,Southern America,NONSENT,10,0.377073906,INF_A (NONSENT)
Argentina,INF_A,2012,28,ARG,NOTDEFINED,2584,09/07/2012,Argentina,Southern America,NONSENT,32,1.238390093,INF_A (NONSENT)
Argentina,INF_A,2012,29,ARG,NOTDEFINED,2574,16/07/2012,Argentina,Southern America,NONSENT,25,0.971250971,INF_A (NONSENT)
Argentina,INF_A,2012,30,ARG,NOTDEFINED,2279,23/07/2012,Argentina,Southern America,NONSENT,54,2.36946029,INF_A (NONSENT)
Argentina,INF_A,2012,31,ARG,NOTDEFINED,2025,30/07/2012,Argentina,Southern America,NONSENT,53,2.617283951,INF_A (NONSENT)
Argentina,INF_A,2012,32,ARG,NOTDEFINED,1899,06/08/2012,Argentina,Southern America,NONSENT,64,3.370194839,INF_A (NONSENT)
Argentina,INF_A,2012,33,ARG,NOTDEFINED,1992,13/08/2012,Argentina,Southern America,NONSENT,118,5.923694779,INF_A (NONSENT)
Argentina,INF_A,2012,34,ARG,NOTDEFINED,1958,20/08/2012,Argentina,Southern America,NONSENT,137,6.996935649,INF_A (NONSENT)
Argentina,INF_A,2012,35,ARG,NOTDEFINED,1983,27/08/2012,Argentina,Southern America,NONSENT,160,8.068582955,INF_A (NONSENT)
Argentina,INF_A,2012,36,ARG,NOTDEFINED,1786,03/09/2012,Argentina,Southern America,NONSENT,193,10.806271,INF_A (NONSENT)
Argentina,INF_A,2012,37,ARG,NOTDEFINED,1945,10/09/2012,Argentina,Southern America,NONSENT,177,9.100257069,INF_A (NONSENT)
Argentina,INF_A,2012,38,ARG,NOTDEFINED,1782,17/09/2012,Argentina,Southern America,NONSENT,145,8.136924804,INF_A (NONSENT)
Argentina,INF_A,2012,39,ARG,NOTDEFINED,1736,24/09/2012,Argentina,Southern America,NONSENT,126,7.258064516,INF_A (NONSENT)
Argentina,INF_A,2012,40,ARG,NOTDEFINED,1655,01/10/2012,Argentina,Southern America,NONSENT,100,6.042296073,INF_A (NONSENT)
Argentina,INF_A,2012,41,ARG,NOTDEFINED,1359,08/10/2012,Argentina,Southern America,NONSENT,78,5.739514349,INF_A (NONSENT)
Argentina,INF_A,2012,42,ARG,NOTDEFINED,1314,15/10/2012,Argentina,Southern America,NONSENT,80,6.088280061,INF_A (NONSENT)
Argentina,INF_A,2012,43,ARG,NOTDEFINED,1190,22/10/2012,Argentina,Southern America,NONSENT,61,5.12605042,INF_A (NONSENT)
Argentina,INF_A,2012,44,ARG,NOTDEFINED,1145,29/10/2012,Argentina,Southern America,NONSENT,71,6.200873362,INF_A (NONSENT)
Argentina,INF_A,2012,45,ARG,NOTDEFINED,898,05/11/2012,Argentina,Southern America,NONSENT,39,4.34298441,INF_A (NONSENT)
Argentina,INF_A,2012,46,ARG,NOTDEFINED,806,12/11/2012,Argentina,Southern America,NONSENT,41,5.086848635,INF_A (NONSENT)
Argentina,INF_A,2012,47,ARG,NOTDEFINED,732,19/11/2012,Argentina,Southern America,NONSENT,19,2.595628415,INF_A (NONSENT)
Argentina,INF_A,2012,48,ARG,NOTDEFINED,694,26/11/2012,Argentina,Southern America,NONSENT,30,4.322766571,INF_A (NONSENT)
Argentina,INF_A,2012,49,ARG,NOTDEFINED,387,03/12/2012,Argentina,Southern America,NONSENT,16,4.134366925,INF_A (NONSENT)
Argentina,INF_A,2012,50,ARG,NOTDEFINED,351,10/12/2012,Argentina,Southern America,NONSENT,11,3.133903134,INF_A (NONSENT)
Argentina,INF_A,2012,51,ARG,NOTDEFINED,344,17/12/2012,Argentina,Southern America,NONSENT,2,0.581395349,INF_A (NONSENT)
Argentina,INF_A,2012,52,ARG,NOTDEFINED,209,24/12/2012,Argentina,Southern America,NONSENT,3,1.435406699,INF_A (NONSENT)
Argentina,INF_A,2013,1,ARG,NOTDEFINED,447,31/12/2012,Argentina,Southern America,NONSENT,6,1.342281879,INF_A (NONSENT)
Argentina,INF_A,2013,2,ARG,NOTDEFINED,490,07/01/2013,Argentina,Southern America,NONSENT,2,0.408163265,INF_A (NONSENT)
Argentina,INF_A,2013,3,ARG,NOTDEFINED,526,14/01/2013,Argentina,Southern America,NONSENT,2,0.380228137,INF_A (NONSENT)
Argentina,INF_A,2013,4,ARG,NOTDEFINED,495,21/01/2013,Argentina,Southern America,NONSENT,2,0.404040404,INF_A (NONSENT)
Argentina,INF_A,2013,5,ARG,NOTDEFINED,460,28/01/2013,Argentina,Southern America,NONSENT,7,1.52173913,INF_A (NONSENT)
Argentina,INF_A,2013,6,ARG,NOTDEFINED,608,04/02/2013,Argentina,Southern America,NONSENT,21,3.453947368,INF_A (NONSENT)
Argentina,INF_A,2013,7,ARG,NOTDEFINED,439,11/02/2013,Argentina,Southern America,NONSENT,6,1.366742597,INF_A (NONSENT)
Argentina,INF_A,2013,8,ARG,NOTDEFINED,563,18/02/2013,Argentina,Southern America,NONSENT,10,1.776198934,INF_A (NONSENT)
Argentina,INF_A,2013,9,ARG,NOTDEFINED,565,25/02/2013,Argentina,Southern America,NONSENT,16,2.831858407,INF_A (NONSENT)
Argentina,INF_A,2013,10,ARG,NOTDEFINED,650,04/03/2013,Argentina,Southern America,NONSENT,4,0.615384615,INF_A (NONSENT)
Argentina,INF_A,2013,11,ARG,NOTDEFINED,747,11/03/2013,Argentina,Southern America,NONSENT,6,0.803212851,INF_A (NONSENT)
Argentina,INF_A,2013,12,ARG,NOTDEFINED,834,18/03/2013,Argentina,Southern America,NONSENT,7,0.839328537,INF_A (NONSENT)
Argentina,INF_A,2013,13,ARG,NOTDEFINED,563,25/03/2013,Argentina,Southern America,NONSENT,5,0.888099467,INF_A (NONSENT)
Argentina,INF_A,2013,14,ARG,NOTDEFINED,556,01/04/2013,Argentina,Southern America,NONSENT,6,1.079136691,INF_A (NONSENT)
Argentina,INF_A,2013,15,ARG,NOTDEFINED,762,08/04/2013,Argentina,Southern America,NONSENT,4,0.524934383,INF_A (NONSENT)
Argentina,INF_A,2013,16,ARG,NOTDEFINED,848,15/04/2013,Argentina,Southern America,NONSENT,6,0.70754717,INF_A (NONSENT)
Argentina,INF_A,2013,17,ARG,NOTDEFINED,985,22/04/2013,Argentina,Southern America,NONSENT,8,0.812182741,INF_A (NONSENT)
Argentina,INF_A,2013,18,ARG,NOTDEFINED,989,29/04/2013,Argentina,Southern America,NONSENT,7,0.707785642,INF_A (NONSENT)
Argentina,INF_A,2013,19,ARG,NOTDEFINED,1186,06/05/2013,Argentina,Southern America,NONSENT,18,1.517706577,INF_A (NONSENT)
Argentina,INF_A,2013,20,ARG,NOTDEFINED,1520,13/05/2013,Argentina,Southern America,NONSENT,15,0.986842105,INF_A (NONSENT)
Argentina,INF_A,2013,21,ARG,NOTDEFINED,1817,20/05/2013,Argentina,Southern America,NONSENT,51,2.806824436,INF_A (NONSENT)
Argentina,INF_A,2013,22,ARG,NOTDEFINED,2362,27/05/2013,Argentina,Southern America,NONSENT,125,5.292125318,INF_A (NONSENT)
Argentina,INF_A,2013,23,ARG,NOTDEFINED,3205,03/06/2013,Argentina,Southern America,NONSENT,256,7.987519501,INF_A (NONSENT)
Argentina,INF_A,2013,24,ARG,NOTDEFINED,3856,10/06/2013,Argentina,Southern America,NONSENT,646,16.75311203,INF_A (NONSENT)
Argentina,INF_A,2013,25,ARG,NOTDEFINED,3553,17/06/2013,Argentina,Southern America,NONSENT,550,15.47987616,INF_A (NONSENT)
Argentina,INF_A,2013,26,ARG,NOTDEFINED,5370,24/06/2013,Argentina,Southern America,NONSENT,794,14.7858473,INF_A (NONSENT)
Argentina,INF_A,2013,27,ARG,NOTDEFINED,5329,01/07/2013,Argentina,Southern America,NONSENT,779,14.61812723,INF_A (NONSENT)
Argentina,INF_A,2013,28,ARG,NOTDEFINED,4411,08/07/2013,Argentina,Southern America,NONSENT,613,13.89707549,INF_A (NONSENT)
Argentina,INF_A,2013,29,ARG,NOTDEFINED,4766,15/07/2013,Argentina,Southern America,NONSENT,550,11.54007554,INF_A (NONSENT)
Argentina,INF_A,2013,30,ARG,NOTDEFINED,3988,22/07/2013,Argentina,Southern America,NONSENT,469,11.76028084,INF_A (NONSENT)
Argentina,INF_A,2013,31,ARG,NOTDEFINED,3413,29/07/2013,Argentina,Southern America,NONSENT,337,9.874011134,INF_A (NONSENT)
Argentina,INF_A,2013,32,ARG,NOTDEFINED,3060,05/08/2013,Argentina,Southern America,NONSENT,244,7.973856209,INF_A (NONSENT)
Argentina,INF_A,2013,33,ARG,NOTDEFINED,2842,12/08/2013,Argentina,Southern America,NONSENT,157,5.524278677,INF_A (NONSENT)
Argentina,INF_A,2013,34,ARG,NOTDEFINED,2503,19/08/2013,Argentina,Southern America,NONSENT,128,5.113863364,INF_A (NONSENT)
Argentina,INF_A,2013,35,ARG,NOTDEFINED,2271,26/08/2013,Argentina,Southern America,NONSENT,148,6.516952884,INF_A (NONSENT)
Argentina,INF_A,2013,36,ARG,NOTDEFINED,2041,02/09/2013,Argentina,Southern America,NONSENT,91,4.458598726,INF_A (NONSENT)
Argentina,INF_A,2013,37,ARG,NOTDEFINED,1693,09/09/2013,Argentina,Southern America,NONSENT,65,3.839338452,INF_A (NONSENT)
Argentina,INF_A,2013,38,ARG,NOTDEFINED,1222,16/09/2013,Argentina,Southern America,NONSENT,42,3.436988543,INF_A (NONSENT)
Argentina,INF_A,2013,39,ARG,NOTDEFINED,1191,23/09/2013,Argentina,Southern America,NONSENT,25,2.099076406,INF_A (NONSENT)
Argentina,INF_A,2013,40,ARG,NOTDEFINED,1095,30/09/2013,Argentina,Southern America,NONSENT,25,2.283105023,INF_A (NONSENT)
Argentina,INF_A,2013,41,ARG,NOTDEFINED,909,07/10/2013,Argentina,Southern America,NONSENT,22,2.420242024,INF_A (NONSENT)
Argentina,INF_A,2013,42,ARG,NOTDEFINED,718,14/10/2013,Argentina,Southern America,NONSENT,13,1.810584958,INF_A (NONSENT)
Argentina,INF_A,2013,43,ARG,NOTDEFINED,537,21/10/2013,Argentina,Southern America,NONSENT,7,1.303538175,INF_A (NONSENT)
Argentina,INF_A,2013,44,ARG,NOTDEFINED,543,28/10/2013,Argentina,Southern America,NONSENT,9,1.657458564,INF_A (NONSENT)
Argentina,INF_A,2013,45,ARG,NOTDEFINED,385,04/11/2013,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2013,46,ARG,NOTDEFINED,407,11/11/2013,Argentina,Southern America,NONSENT,3,0.737100737,INF_A (NONSENT)
Argentina,INF_A,2013,47,ARG,NOTDEFINED,285,18/11/2013,Argentina,Southern America,NONSENT,5,1.754385965,INF_A (NONSENT)
Argentina,INF_A,2013,48,ARG,NOTDEFINED,225,25/11/2013,Argentina,Southern America,NONSENT,5,2.222222222,INF_A (NONSENT)
Argentina,INF_A,2013,49,ARG,NOTDEFINED,169,02/12/2013,Argentina,Southern America,NONSENT,2,1.183431953,INF_A (NONSENT)
Argentina,INF_A,2013,50,ARG,NOTDEFINED,70,09/12/2013,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2013,51,ARG,NOTDEFINED,5,16/12/2013,Argentina,Southern America,NONSENT,1,20,INF_A (NONSENT)
Argentina,INF_A,2013,52,ARG,NOTDEFINED,99,23/12/2013,Argentina,Southern America,NONSENT,1,1.01010101,INF_A (NONSENT)
Argentina,INF_A,2014,1,ARG,NOTDEFINED,266,30/12/2013,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,2,ARG,NOTDEFINED,368,06/01/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,3,ARG,NOTDEFINED,343,13/01/2014,Argentina,Southern America,NONSENT,4,1.166180758,INF_A (NONSENT)
Argentina,INF_A,2014,4,ARG,NOTDEFINED,343,20/01/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,5,ARG,NOTDEFINED,369,27/01/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,6,ARG,NOTDEFINED,378,03/02/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,7,ARG,NOTDEFINED,322,10/02/2014,Argentina,Southern America,NONSENT,1,0.310559006,INF_A (NONSENT)
Argentina,INF_A,2014,8,ARG,NOTDEFINED,322,17/02/2014,Argentina,Southern America,NONSENT,3,0.931677019,INF_A (NONSENT)
Argentina,INF_A,2014,9,ARG,NOTDEFINED,362,24/02/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,10,ARG,NOTDEFINED,373,03/03/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,11,ARG,NOTDEFINED,589,10/03/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,12,ARG,NOTDEFINED,611,17/03/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,13,ARG,NOTDEFINED,621,24/03/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,14,ARG,NOTDEFINED,586,31/03/2014,Argentina,Southern America,NONSENT,1,0.170648464,INF_A (NONSENT)
Argentina,INF_A,2014,15,ARG,NOTDEFINED,638,07/04/2014,Argentina,Southern America,NONSENT,1,0.156739812,INF_A (NONSENT)
Argentina,INF_A,2014,16,ARG,NOTDEFINED,646,14/04/2014,Argentina,Southern America,NONSENT,1,0.154798762,INF_A (NONSENT)
Argentina,INF_A,2014,17,ARG,NOTDEFINED,998,21/04/2014,Argentina,Southern America,NONSENT,2,0.200400802,INF_A (NONSENT)
Argentina,INF_A,2014,18,ARG,NOTDEFINED,715,28/04/2014,Argentina,Southern America,NONSENT,1,0.13986014,INF_A (NONSENT)
Argentina,INF_A,2014,19,ARG,NOTDEFINED,1144,05/05/2014,Argentina,Southern America,NONSENT,2,0.174825175,INF_A (NONSENT)
Argentina,INF_A,2014,20,ARG,NOTDEFINED,1327,12/05/2014,Argentina,Southern America,NONSENT,9,0.678221552,INF_A (NONSENT)
Argentina,INF_A,2014,21,ARG,NOTDEFINED,1344,19/05/2014,Argentina,Southern America,NONSENT,4,0.297619048,INF_A (NONSENT)
Argentina,INF_A,2014,22,ARG,NOTDEFINED,1968,26/05/2014,Argentina,Southern America,NONSENT,9,0.457317073,INF_A (NONSENT)
Argentina,INF_A,2014,23,ARG,NOTDEFINED,2550,02/06/2014,Argentina,Southern America,NONSENT,22,0.862745098,INF_A (NONSENT)
Argentina,INF_A,2014,24,ARG,NOTDEFINED,2923,09/06/2014,Argentina,Southern America,NONSENT,23,0.786862812,INF_A (NONSENT)
Argentina,INF_A,2014,25,ARG,NOTDEFINED,2396,16/06/2014,Argentina,Southern America,NONSENT,39,1.627712855,INF_A (NONSENT)
Argentina,INF_A,2014,26,ARG,NOTDEFINED,3135,23/06/2014,Argentina,Southern America,NONSENT,108,3.444976077,INF_A (NONSENT)
Argentina,INF_A,2014,27,ARG,NOTDEFINED,3123,30/06/2014,Argentina,Southern America,NONSENT,215,6.88440602,INF_A (NONSENT)
Argentina,INF_A,2014,28,ARG,NOTDEFINED,2713,07/07/2014,Argentina,Southern America,NONSENT,178,6.56100258,INF_A (NONSENT)
Argentina,INF_A,2014,29,ARG,NOTDEFINED,2924,14/07/2014,Argentina,Southern America,NONSENT,231,7.900136799,INF_A (NONSENT)
Argentina,INF_A,2014,30,ARG,NOTDEFINED,2335,21/07/2014,Argentina,Southern America,NONSENT,158,6.766595289,INF_A (NONSENT)
Argentina,INF_A,2014,31,ARG,NOTDEFINED,2379,28/07/2014,Argentina,Southern America,NONSENT,150,6.30517024,INF_A (NONSENT)
Argentina,INF_A,2014,32,ARG,NOTDEFINED,1947,04/08/2014,Argentina,Southern America,NONSENT,97,4.982023626,INF_A (NONSENT)
Argentina,INF_A,2014,33,ARG,NOTDEFINED,1833,11/08/2014,Argentina,Southern America,NONSENT,116,6.32842335,INF_A (NONSENT)
Argentina,INF_A,2014,34,ARG,NOTDEFINED,1773,18/08/2014,Argentina,Southern America,NONSENT,94,5.301748449,INF_A (NONSENT)
Argentina,INF_A,2014,35,ARG,NOTDEFINED,1725,25/08/2014,Argentina,Southern America,NONSENT,85,4.927536232,INF_A (NONSENT)
Argentina,INF_A,2014,36,ARG,NOTDEFINED,1458,01/09/2014,Argentina,Southern America,NONSENT,62,4.252400549,INF_A (NONSENT)
Argentina,INF_A,2014,37,ARG,NOTDEFINED,1339,08/09/2014,Argentina,Southern America,NONSENT,43,3.211351755,INF_A (NONSENT)
Argentina,INF_A,2014,38,ARG,NOTDEFINED,1336,15/09/2014,Argentina,Southern America,NONSENT,21,1.571856287,INF_A (NONSENT)
Argentina,INF_A,2014,39,ARG,NOTDEFINED,1351,22/09/2014,Argentina,Southern America,NONSENT,58,4.29311621,INF_A (NONSENT)
Argentina,INF_A,2014,40,ARG,NOTDEFINED,1194,29/09/2014,Argentina,Southern America,NONSENT,24,2.010050251,INF_A (NONSENT)
Argentina,INF_A,2014,41,ARG,NOTDEFINED,1156,06/10/2014,Argentina,Southern America,NONSENT,23,1.989619377,INF_A (NONSENT)
Argentina,INF_A,2014,42,ARG,NOTDEFINED,924,13/10/2014,Argentina,Southern America,NONSENT,4,0.432900433,INF_A (NONSENT)
Argentina,INF_A,2014,43,ARG,NOTDEFINED,1019,20/10/2014,Argentina,Southern America,NONSENT,10,0.981354269,INF_A (NONSENT)
Argentina,INF_A,2014,44,ARG,NOTDEFINED,802,27/10/2014,Argentina,Southern America,NONSENT,1,0.124688279,INF_A (NONSENT)
Argentina,INF_A,2014,45,ARG,NOTDEFINED,630,03/11/2014,Argentina,Southern America,NONSENT,1,0.158730159,INF_A (NONSENT)
Argentina,INF_A,2014,46,ARG,NOTDEFINED,608,10/11/2014,Argentina,Southern America,NONSENT,1,0.164473684,INF_A (NONSENT)
Argentina,INF_A,2014,47,ARG,NOTDEFINED,523,17/11/2014,Argentina,Southern America,NONSENT,1,0.191204589,INF_A (NONSENT)
Argentina,INF_A,2014,48,ARG,NOTDEFINED,413,24/11/2014,Argentina,Southern America,NONSENT,1,0.242130751,INF_A (NONSENT)
Argentina,INF_A,2014,49,ARG,NOTDEFINED,391,01/12/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,50,ARG,NOTDEFINED,352,08/12/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,51,ARG,NOTDEFINED,275,15/12/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2014,52,ARG,NOTDEFINED,123,22/12/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,1,ARG,NOTDEFINED,25,29/12/2014,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,2,ARG,NOTDEFINED,398,05/01/2015,Argentina,Southern America,NONSENT,2,0.502512563,INF_A (NONSENT)
Argentina,INF_A,2015,3,ARG,NOTDEFINED,391,12/01/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,4,ARG,NOTDEFINED,410,19/01/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,5,ARG,NOTDEFINED,446,26/01/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,6,ARG,NOTDEFINED,447,02/02/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,7,ARG,NOTDEFINED,461,09/02/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,8,ARG,NOTDEFINED,407,16/02/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,9,ARG,NOTDEFINED,561,23/02/2015,Argentina,Southern America,NONSENT,1,0.178253119,INF_A (NONSENT)
Argentina,INF_A,2015,10,ARG,NOTDEFINED,585,02/03/2015,Argentina,Southern America,NONSENT,1,0.170940171,INF_A (NONSENT)
Argentina,INF_A,2015,11,ARG,NOTDEFINED,675,09/03/2015,Argentina,Southern America,NONSENT,1,0.148148148,INF_A (NONSENT)
Argentina,INF_A,2015,12,ARG,NOTDEFINED,763,16/03/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,13,ARG,NOTDEFINED,753,23/03/2015,Argentina,Southern America,NONSENT,1,0.132802125,INF_A (NONSENT)
Argentina,INF_A,2015,14,ARG,NOTDEFINED,595,30/03/2015,Argentina,Southern America,NONSENT,3,0.504201681,INF_A (NONSENT)
Argentina,INF_A,2015,15,ARG,NOTDEFINED,836,06/04/2015,Argentina,Southern America,NONSENT,3,0.358851675,INF_A (NONSENT)
Argentina,INF_A,2015,16,ARG,NOTDEFINED,875,13/04/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,17,ARG,NOTDEFINED,943,20/04/2015,Argentina,Southern America,NONSENT,0,0,INF_A (NONSENT)
Argentina,INF_A,2015,18,ARG,NOTDEFINED,945,27/04/2015,Argentina,Southern America,NONSENT,3,0.317460317,INF_A (NONSENT)
Argentina,INF_A,2015,19,ARG,NOTDEFINED,1200,04/05/2015,Argentina,Southern America,NONSENT,4,0.333333333,INF_A (NONSENT)
Argentina,INF_A,2015,20,ARG,NOTDEFINED,1462,11/05/2015,Argentina,Southern America,NONSENT,6,0.410396717,INF_A (NONSENT)
Argentina,INF_A,2015,21,ARG,NOTDEFINED,1680,18/05/2015,Argentina,Southern America,NONSENT,4,0.238095238,INF_A (NONSENT)
Argentina,INF_A,2015,22,ARG,NOTDEFINED,1809,25/05/2015,Argentina,Southern America,NONSENT,4,0.221116639,INF_A (NONSENT)
Argentina,INF_A,2015,23,ARG,NOTDEFINED,2426,01/06/2015,Argentina,Southern America,NONSENT,9,0.370981039,INF_A (NONSENT)
Argentina,INF_A,2015,24,ARG,NOTDEFINED,2567,08/06/2015,Argentina,Southern America,NONSENT,16,0.623295676,INF_A (NONSENT)
Argentina,INF_A,2015,25,ARG,NOTDEFINED,3128,15/06/2015,Argentina,Southern America,NONSENT,24,0.767263427,INF_A (NONSENT)
Argentina,INF_A,2015,26,ARG,NOTDEFINED,3106,22/06/2015,Argentina,Southern America,NONSENT,35,1.126851256,INF_A (NONSENT)
Argentina,INF_A,2015,27,ARG,NOTDEFINED,3318,29/06/2015,Argentina,Southern America,NONSENT,51,1.537070524,INF_A (NONSENT)
Argentina,INF_A,2015,28,ARG,NOTDEFINED,2708,06/07/2015,Argentina,Southern America,NONSENT,67,2.474150665,INF_A (NONSENT)
Argentina,INF_A,2015,29,ARG,NOTDEFINED,2927,13/07/2015,Argentina,Southern America,NONSENT,156,5.329689101,INF_A (NONSENT)
Argentina,INF_A,2015,30,ARG,NOTDEFINED,2384,20/07/2015,Argentina,Southern America,NONSENT,93,3.901006711,INF_A (NONSENT)
Argentina,INF_A,2015,31,ARG,NOTDEFINED,2363,27/07/2015,Argentina,Southern America,NONSENT,178,7.532797292,INF_A (NONSENT)
Argentina,INF_A,2015,32,ARG,NOTDEFINED,2080,03/08/2015,Argentina,Southern America,NONSENT,188,9.038461538,INF_A (NONSENT)
Argentina,INF_A,2015,33,ARG,NOTDEFINED,1725,10/08/2015,Argentina,Southern America,NONSENT,203,11.76811594,INF_A (NONSENT)
