simulation_index,ct,vt,infections,deaths,hospitalisations,YLLs,YLL_cost,discounted_costs,discounted_DALYs,cost_of_DALYs,discounted_doses,base_costs,base_DALYs,incremental_costs,incremental_DALYs,threshold_price,ct_n
71,1,3,70539069076.21388,20067286.196781345,72503393.59983833,332343825.6933986,4770513848977.23,92478038287.56065,236955619.1581117,3443293667692.965,7582053131.20603,130794758049.04788,4296065658853.9033,38316719761.48723,852771991160.9385,117.52604413373264,0-5
71,1,4,66157533506.98592,18918303.529805563,69277315.92552884,309876256.4753434,4643777760625.801,91572457958.58168,222480637.5856622,3361885639273.0903,6760205210.603569,130794758049.04788,4296065658853.9033,39222300090.4662,934180019580.813,143.99005493863865,0-5
71,1,5,44252542003.03054,13170732.336463666,44688607.89032215,201173303.72706142,3769003073021.052,72246402551.45628,150927820.77441108,2783061590016.264,5912934240.343509,130794758049.04788,4296065658853.9033,58548355497.5916,1513004068837.6392,265.78215830858494,0-5
71,2,1,73334283838.56781,21241023.355423618,85154278.27730833,377079560.1082971,4728290781282.15,96076435406.23524,264939535.14168495,3393552132934.062,23679607756.171497,130794758049.04788,4296065658853.9033,34718322642.81264,902513525919.8413,39.579703270988006,0-12
71,2,2,58744190539.8676,17320055.653997075,67141690.61530487,292977033.15131235,4255940521124.454,85528185465.00984,207089036.93982175,3063225064760.2017,17842114729.520954,130794758049.04788,4296065658853.9033,45266572584.03804,1232840594093.7017,71.63428696952762,0-12
71,2,3,35873031386.76419,11149238.047162203,39473507.83970964,175153569.5642437,3219142624990.358,61249641796.13204,126442125.7797792,2339421657885.822,12646787374.92289,130794758049.04788,4296065658853.9033,69545116252.91583,1956644000968.0815,160.21374102000757,0-12
71,2,4,35330683972.20235,11021143.572388353,39206923.43809508,169960395.54552728,3297158197023.563,63614539787.65223,122861372.44015506,2394753841758.544,10196251278.55034,130794758049.04788,4296065658853.9033,67180218261.39565,1901311817095.3594,193.06036910818727,0-12
71,2,5,24780710958.732525,8230029.230950564,26629350.694456704,117194764.27531649,2629599110345.5303,48144098631.969185,85599049.8572741,1923570090829.5237,7822621884.091012,130794758049.04788,4296065658853.9033,82650659417.0787,2372495568024.38,313.85208997951537,0-12
71,3,1,55974774703.521095,16523339.328222157,67101685.359518364,287251742.8919313,4016000749666.367,82157196448.14958,202495612.70229346,2877956661939.0977,42101191878.00588,130794758049.04788,4296065658853.9033,48637561600.8983,1418108996914.8057,34.838599409864884,0-18
71,3,2,39191812967.717384,12005827.434031842,46718616.59845434,198038933.10945737,3289634845788.2236,66320157973.59994,141763605.8070674,2379011397059.7773,33040416541.478416,130794758049.04788,4296065658853.9033,64474600075.447945,1917054261794.126,59.97287774450404,0-18
71,3,3,18856488976.127422,6481640.818240893,21992325.823620576,93336432.42345247,2017154586696.1335,37709176525.962456,67913628.24622422,1475989217270.1777,24353858242.242054,130794758049.04788,4296065658853.9033,93085581523.08542,2820076441583.7256,119.61809065858391,0-18
71,3,4,18591005492.355186,6479208.282386438,21818588.54315959,91261969.16091155,2024372282227.7717,37794222455.356316,66414182.15839441,1483701082051.946,19828398517.441685,130794758049.04788,4296065658853.9033,93000535593.69156,2812364576801.957,146.52545488431645,0-18
71,3,5,10935941297.390182,4107950.0063937455,12516870.736262662,56050015.66430064,1148134419867.8127,20104540069.745956,41426711.0309113,867868996577.4921,15088415054.851564,130794758049.04788,4296065658853.9033,110690217979.30193,3428196662276.411,234.54331468153848,0-18
71,4,1,99272610560.56192,24938665.669046517,115738331.32371032,497612311.1963482,5061330769430.289,116897073020.21861,349611187.9356107,3653755425793.3965,21108767597.037346,130794758049.04788,4296065658853.9033,13897685028.82927,642310233060.5068,31.08698388348527,65+
71,4,2,98212929397.54996,23911939.312262207,113309141.98840325,484910862.748316,4878582848961.831,114354566867.7751,341113081.03125757,3530403994672.256,17856674700.746803,130794758049.04788,4296065658853.9033,16440191181.272781,765661664181.6475,43.79885216423924,65+
71,4,3,94428946275.64484,20400385.46252755,104720992.67228618,441273788.0418134,4180817977614.8374,104244630802.09238,311691352.6006935,3054422988858.9126,14246761975.552242,130794758049.04788,4296065658853.9033,26550127246.955505,1241642669994.9907,89.01621290635677,65+
71,4,4,95667124520.26132,21546202.08303284,107573588.7114593,455520992.6344843,4427303268269.776,107831051285.3173,321007963.69860744,3216466473815.086,12150106884.440035,130794758049.04788,4296065658853.9033,22963706763.730576,1079599185038.8174,90.74511872932894,65+
71,4,5,91129340217.20757,17486696.96148199,97502204.00210771,404765573.5192546,3618652591647.0386,95982299678.01428,286539120.70679766,2659931040483.169,9801922573.7434,130794758049.04788,4296065658853.9033,34812458371.0336,1636134618370.7344,170.47136050816871,65+
71,5,1,54280067095.73984,14743951.327611236,63172066.72137507,265400742.1535728,3544419073050.465,75855384436.37006,187424349.63543755,2546949084655.161,65388147515.48452,130794758049.04788,4296065658853.9033,54939373612.677826,1749116574198.7422,27.58995347565402,"0-18, 65+"
71,5,2,36992157997.470184,9910650.103966568,41925279.90664173,171593871.99799043,2735510590936.97,58942897646.43442,123609645.75547887,1992911569185.7327,52124161419.16343,130794758049.04788,4296065658853.9033,71851860402.61346,2303154089668.171,45.56439634533121,"0-18, 65+"
71,5,3,17123875900.3283,4325773.252186023,17663832.532008838,67728963.03292331,1419087603483.2605,29767969886.746853,50038054.18627506,1052493249414.8301,39203836532.119644,130794758049.04788,4296065658853.9033,101026788162.30103,3243572409439.073,85.3130584518469,"0-18, 65+"
71,5,4,16858034903.368593,4487651.956448816,17723146.107686326,67493936.82483754,1435653942863.0076,29783718568.316063,49829530.35944993,1068428585445.0271,32341609744.126324,130794758049.04788,4296065658853.9033,101011039480.73181,3227637073408.876,102.9215348037565,"0-18, 65+"
71,5,5,9054620086.2552,2090102.753386716,8442005.004059419,32257839.74190515,606448334671.7793,12367303953.903713,24596527.176530253,472945284074.1843,25026652660.0037,130794758049.04788,4296065658853.9033,118427454095.14417,3823120374779.7188,157.49400778530963,"0-18, 65+"
72,1,1,101530227914.1423,33110808.323490795,97846987.18751642,552997089.4306309,9106418404390.182,104982906923.57841,379652274.9287525,6321583509867.133,10923540756.063541,120670142363.20828,6717645600134.249,15687235439.629868,396062090267.1162,37.693760192013606,0-5
72,1,2,95206477762.35817,31588541.75718657,90014199.32110864,518673124.4325927,8870667471887.697,100492191658.22144,356638912.56635064,6156494310278.144,9188697871.065077,120670142363.20828,6717645600134.249,20177950704.986847,561151289856.1055,63.26568233260557,0-5
72,1,3,76581609059.63931,27153753.16507129,68467841.88276607,426099047.3413891,8101576834013.632,85997469760.7734,294881767.0654907,5627313406959.261,7582053131.20603,120670142363.20828,6717645600134.249,34672672602.434875,1090332193174.9883,148.37733873786183,0-5
72,1,4,71627495989.0061,26063392.84987303,65283982.57830905,406317735.94796306,7945816514164.275,85340453714.93681,283036729.0981267,5536391305486.882,6760205210.603569,120670142363.20828,6717645600134.249,35329688648.27147,1181254294647.3672,179.96258181443855,0-5
72,1,5,47174378358.82859,20016081.095649876,41739306.22428552,295599349.51472586,6744602878744.561,67200812856.97058,210704774.12686378,4744522039057.646,5912934240.343509,120670142363.20828,6717645600134.249,53469329506.2377,1973123561076.6025,342.7389529813385,0-5
72,2,1,80491694968.76991,28065843.574538812,80825065.34147583,463044964.80653685,8006152424248.427,88704254084.59586,316071174.111172,5518906978903.913,23679607756.171497,120670142363.20828,6717645600134.249,31965888278.612427,1198738621230.336,51.9731797157069,0-12
72,2,2,63432220699.09869,24237841.835275695,62954410.897333436,388258441.55272776,7395820601859.194,78479430597.1795,265400024.8742203,5094603687917.112,17842114729.520954,120670142363.20828,6717645600134.249,42190711766.02878,1623041912217.1367,93.33157247486636,0-12
72,2,3,38276291400.61256,17519519.49599454,36651760.89838072,262685904.1470472,5952784114934.733,56690233538.229774,181045494.44831854,4100451112032.4966,12646787374.92289,120670142363.20828,6717645600134.249,63979908824.97851,2617194488101.7524,212.00438636638964,0-12
72,2,4,38752427411.808655,17871210.910387363,37367918.043044455,266236257.44964555,6126490744079.36,59599519782.28664,184311900.268714,4243177771212.5063,10196251278.55034,120670142363.20828,6717645600134.249,61070622580.921646,2474467828921.7427,248.6735940724243,0-12
72,2,5,27729224377.19743,14190223.400736485,25927923.834381804,200666026.08600903,5065654775759.429,45963095374.949715,140024748.50067976,3511893392863.6587,7822621884.091012,120670142363.20828,6717645600134.249,74707046988.25858,3205752207270.5903,419.35546711395705,0-12
72,3,1,59927438024.85997,23020301.749406476,62344689.69119931,378650450.64020824,6955264342671.04,74336656711.22464,257526643.3766041,4776105356164.018,42101191878.00588,120670142363.20828,6717645600134.249,46333485651.98364,1941540243970.2314,47.21656658515413,0-18
72,3,2,41308858096.000824,18093490.717977248,42730054.5868574,282489008.8051804,5969293027445.142,60420692400.089066,192908137.8231423,4088133071241.419,33040416541.478416,120670142363.20828,6717645600134.249,60249449963.11922,2629512528892.83,81.40823453237233,0-18
72,3,3,21516989547.166428,11283589.366917832,21771767.689418625,161382052.16375104,3994086503241.7715,36564580454.670395,111048073.25884876,2733038761427.922,24353858242.242054,120670142363.20828,6717645600134.249,84105561908.53789,3984606838706.327,167.06644015680587,0-18
72,3,4,21140438576.02339,11375252.573352559,21467472.863936003,160008064.46270922,4034074304209.492,36810043928.91385,111496573.45533918,2786880860781.46,19828398517.441685,120670142363.20828,6717645600134.249,83860098434.29443,3930764739352.789,202.4684360794793,0-18
72,3,5,12157559004.028072,7018507.0631126985,12103154.722792847,96446646.97025172,2380249581522.1533,19673205601.044712,68574466.55702507,1670503049081.296,15088415054.851564,120670142363.20828,6717645600134.249,100996936762.16357,5047142551052.953,341.19816223903337,0-18
72,4,1,109143854925.08452,30677033.574126523,109817725.27730504,564442952.3769214,8132676032931.069,107582561465.16653,386852947.7934119,5660947245546.184,21108767597.037346,120670142363.20828,6717645600134.249,13087580898.041748,1056698354588.0654,50.679696508490316,65+
72,4,2,107962991868.91644,29393598.15205288,107516109.69373061,548742468.7997979,7828727407448.053,105273331794.03224,376378265.4650586,5457359291355.091,17856674700.746803,120670142363.20828,6717645600134.249,15396810569.17604,1260286308779.1582,71.4401276120566,65+
72,4,3,103774998420.75812,24869990.179867093,99392942.93289344,493177144.42888606,6663233147127.847,95841023877.51595,338772328.2743387,4660546314137.689,14246761975.552242,120670142363.20828,6717645600134.249,24829118485.692337,2057099285996.5596,146.13344478239244,65+
72,4,4,105261967000.88023,26368872.492519587,102245397.0216206,511714047.5147402,7055609656172.101,99615443889.42519,352522244.01707596,4962224916598.505,12150106884.440035,120670142363.20828,6717645600134.249,21054698473.783096,1755420683535.7441,146.21067937143502,65+
72,4,5,100324451044.24074,21131161.4259673,92817068.94959329,447152669.4979046,5694207334859.785,88771270639.7023,309440776.65481085,4048081881605.8906,9801922573.7434,120670142363.20828,6717645600134.249,31898871723.50598,2669563718528.3584,275.6053794475305,65+
72,5,1,57848710204.812454,20079294.748291723,58361913.350506485,342805457.3092106,6021081520164.942,68156136581.51182,233376635.03520936,4144284841058.953,65388147515.48452,120670142363.20828,6717645600134.249,52514005781.696465,2573360759075.296,40.158268197384864,"0-18, 65+"
72,5,2,39117722428.88293,14681288.057213835,38393918.570376754,240702489.54917663,4874083810111.196,53521018297.1581,165053641.70730653,3352743177104.38,52124161419.16343,120670142363.20828,6717645600134.249,67149124066.050186,3364902423029.869,65.8437748186799,"0-18, 65+"
72,5,3,19446625408.633682,7419723.202728856,17459144.32134339,114554424.19852789,2717545405762.441,28770446312.975353,79691637.00571875,1878535386789.2021,39203836532.119644,120670142363.20828,6717645600134.249,91899696050.23293,4839110213345.047,125.77875905985148,"0-18, 65+"
72,5,4,19017071546.869385,7643453.223378773,17310877.2636576,114427031.52304594,2783960646911.4517,29036589615.814114,81230431.41213995,1955595086481.5298,32341609744.126324,120670142363.20828,6717645600134.249,91633552747.39417,4762050513652.719,150.07552514548564,"0-18, 65+"
