country_code,simulation_index,age_grp,ifr,iso3c,itz
THA,33,3,6.470158674667896e-5,THA,Eastern and Southern Asia
TLS,33,3,1.6705207361497195e-4,TLS,Eastern and Southern Asia
VNM,33,3,1.2483607408669102e-5,VNM,Eastern and Southern Asia
JPN,33,3,9.635768778665014e-6,JPN,Eastern and Southern Asia
TWN,33,3,7.5844052720478364e-6,TWN,Eastern and Southern Asia
BGD,34,3,1.0353871767301341e-4,BGD,Eastern and Southern Asia
BRN,34,3,1.1511436339720434e-5,BRN,Eastern and Southern Asia
BTN,34,3,1.0596491070991046e-5,BTN,Eastern and Southern Asia
CHN,34,3,3.0133502745523913e-5,CHN,Eastern and Southern Asia
HKG,34,3,1.0288367260572965e-5,HKG,Eastern and Southern Asia
IDN,34,3,1.529353524803594e-4,IDN,Eastern and Southern Asia
IND,34,3,1.7444370379527513e-4,IND,Eastern and Southern Asia
KHM,34,3,2.854668376721691e-4,KHM,Eastern and Southern Asia
KOR,34,3,3.3761598977940537e-6,KOR,Eastern and Southern Asia
LAO,34,3,2.1410066525288885e-4,LAO,Eastern and Southern Asia
LKA,34,3,8.459551377168764e-5,LKA,Eastern and Southern Asia
MAC,34,3,1.3995668030939227e-5,MAC,Eastern and Southern Asia
MDV,34,3,2.9677684069173774e-5,MDV,Eastern and Southern Asia
MMR,34,3,1.3212990481651924e-4,MMR,Eastern and Southern Asia
MNG,34,3,4.5363434837323185e-5,MNG,Eastern and Southern Asia
MYS,34,3,2.536753122237477e-4,MYS,Eastern and Southern Asia
NPL,34,3,2.1161493965574695e-4,NPL,Eastern and Southern Asia
PHL,34,3,1.3625983335145806e-4,PHL,Eastern and Southern Asia
PNG,34,3,1.5857944859987727e-4,PNG,Eastern and Southern Asia
PRK,34,3,5.418842415027999e-5,PRK,Eastern and Southern Asia
RUS,34,3,9.644910135825542e-5,RUS,Eastern and Southern Asia
SGP,34,3,4.2744040178264086e-5,SGP,Eastern and Southern Asia
THA,34,3,5.2421472974996725e-5,THA,Eastern and Southern Asia
TLS,34,3,9.394703337876233e-5,TLS,Eastern and Southern Asia
VNM,34,3,6.356538270347547e-5,VNM,Eastern and Southern Asia
JPN,34,3,1.0179276109235161e-5,JPN,Eastern and Southern Asia
TWN,34,3,8.766144056968203e-6,TWN,Eastern and Southern Asia
BGD,35,3,4.986079347198657e-5,BGD,Eastern and Southern Asia
BRN,35,3,2.179371016638152e-5,BRN,Eastern and Southern Asia
BTN,35,3,1.1693463377819219e-4,BTN,Eastern and Southern Asia
CHN,35,3,2.7796605865097942e-5,CHN,Eastern and Southern Asia
HKG,35,3,1.4475105983130656e-5,HKG,Eastern and Southern Asia
IDN,35,3,2.961986322570709e-5,IDN,Eastern and Southern Asia
IND,35,3,7.068746680932371e-5,IND,Eastern and Southern Asia
KHM,35,3,3.7206814000982446e-5,KHM,Eastern and Southern Asia
KOR,35,3,4.369348126649309e-6,KOR,Eastern and Southern Asia
LAO,35,3,1.8111008598101542e-4,LAO,Eastern and Southern Asia
LKA,35,3,7.243147606848194e-6,LKA,Eastern and Southern Asia
MAC,35,3,2.0728402265707146e-5,MAC,Eastern and Southern Asia
MDV,35,3,3.434011389603532e-5,MDV,Eastern and Southern Asia
MMR,35,3,1.0406634987234038e-4,MMR,Eastern and Southern Asia
MNG,35,3,1.1453777595771919e-4,MNG,Eastern and Southern Asia
MYS,35,3,1.1473391583736081e-4,MYS,Eastern and Southern Asia
NPL,35,3,1.0628420126459286e-4,NPL,Eastern and Southern Asia
PHL,35,3,1.1491738895515897e-4,PHL,Eastern and Southern Asia
PNG,35,3,3.296659929461826e-5,PNG,Eastern and Southern Asia
PRK,35,3,4.3759988571732584e-5,PRK,Eastern and Southern Asia
RUS,35,3,1.7150568630366743e-4,RUS,Eastern and Southern Asia
SGP,35,3,4.8523472208859345e-5,SGP,Eastern and Southern Asia
THA,35,3,6.780274244990544e-5,THA,Eastern and Southern Asia
TLS,35,3,8.390632042865291e-5,TLS,Eastern and Southern Asia
VNM,35,3,5.346650965200912e-5,VNM,Eastern and Southern Asia
JPN,35,3,8.048756890296274e-6,JPN,Eastern and Southern Asia
TWN,35,3,8.402873393390991e-6,TWN,Eastern and Southern Asia
BGD,36,3,1.3678491424095923e-4,BGD,Eastern and Southern Asia
BRN,36,3,2.2643033947668498e-5,BRN,Eastern and Southern Asia
BTN,36,3,6.548837079250219e-5,BTN,Eastern and Southern Asia
CHN,36,3,3.536808575573856e-5,CHN,Eastern and Southern Asia
HKG,36,3,1.0384178161076887e-5,HKG,Eastern and Southern Asia
IDN,36,3,6.750960209620549e-6,IDN,Eastern and Southern Asia
IND,36,3,7.75124470935962e-5,IND,Eastern and Southern Asia
KHM,36,3,1.8091296445162653e-4,KHM,Eastern and Southern Asia
KOR,36,3,6.785370672394684e-6,KOR,Eastern and Southern Asia
LAO,36,3,1.6417003762617618e-4,LAO,Eastern and Southern Asia
LKA,36,3,7.256093471748985e-5,LKA,Eastern and Southern Asia
MAC,36,3,1.893940788809583e-5,MAC,Eastern and Southern Asia
MDV,36,3,4.847735956520605e-6,MDV,Eastern and Southern Asia
MMR,36,3,1.4251584099880598e-4,MMR,Eastern and Southern Asia
MNG,36,3,4.984739791615267e-5,MNG,Eastern and Southern Asia
MYS,36,3,1.7588582802815636e-5,MYS,Eastern and Southern Asia
NPL,36,3,6.826310476130097e-4,NPL,Eastern and Southern Asia
PHL,36,3,8.608701068376926e-5,PHL,Eastern and Southern Asia
PNG,36,3,2.649290776921179e-4,PNG,Eastern and Southern Asia
PRK,36,3,5.359865087224799e-5,PRK,Eastern and Southern Asia
RUS,36,3,1.7260800774242035e-4,RUS,Eastern and Southern Asia
SGP,36,3,5.109590401924429e-5,SGP,Eastern and Southern Asia
THA,36,3,2.6324949188249322e-5,THA,Eastern and Southern Asia
TLS,36,3,2.134609939279381e-4,TLS,Eastern and Southern Asia
VNM,36,3,1.4600601798082076e-5,VNM,Eastern and Southern Asia
JPN,36,3,1.2368476793645087e-5,JPN,Eastern and Southern Asia
TWN,36,3,9.667957293829916e-6,TWN,Eastern and Southern Asia
BGD,37,3,2.1322882328363897e-4,BGD,Eastern and Southern Asia
BRN,37,3,4.0675023929653234e-5,BRN,Eastern and Southern Asia
BTN,37,3,1.609568684322284e-4,BTN,Eastern and Southern Asia
CHN,37,3,2.5517986374164916e-5,CHN,Eastern and Southern Asia
HKG,37,3,1.4223676982247207e-5,HKG,Eastern and Southern Asia
IDN,37,3,2.18347283313967e-4,IDN,Eastern and Southern Asia
IND,37,3,7.42700076467498e-5,IND,Eastern and Southern Asia
KHM,37,3,4.609258771709026e-6,KHM,Eastern and Southern Asia
KOR,37,3,3.3041801083744024e-6,KOR,Eastern and Southern Asia
LAO,37,3,8.352620935585695e-5,LAO,Eastern and Southern Asia
LKA,37,3,6.340823003025423e-5,LKA,Eastern and Southern Asia
MAC,37,3,1.2497160177120207e-5,MAC,Eastern and Southern Asia
MDV,37,3,2.1192169305453808e-5,MDV,Eastern and Southern Asia
MMR,37,3,1.2537175423255428e-4,MMR,Eastern and Southern Asia
MNG,37,3,5.12763391754467e-5,MNG,Eastern and Southern Asia
MYS,37,3,0.00018451965607234891,MYS,Eastern and Southern Asia
NPL,37,3,1.9447253009717008e-4,NPL,Eastern and Southern Asia
PHL,37,3,1.831341568724477e-4,PHL,Eastern and Southern Asia
PNG,37,3,1.5661155426522882e-4,PNG,Eastern and Southern Asia
PRK,37,3,1.703835045224671e-5,PRK,Eastern and Southern Asia
RUS,37,3,9.903538352532972e-5,RUS,Eastern and Southern Asia
SGP,37,3,4.510564161312509e-5,SGP,Eastern and Southern Asia
THA,37,3,3.824966531942864e-5,THA,Eastern and Southern Asia
TLS,37,3,1.0727615651327864e-4,TLS,Eastern and Southern Asia
VNM,37,3,2.7085226296410033e-5,VNM,Eastern and Southern Asia
JPN,37,3,7.566886177308717e-6,JPN,Eastern and Southern Asia
TWN,37,3,1.1929266982816733e-5,TWN,Eastern and Southern Asia
BGD,38,3,8.281807360444957e-5,BGD,Eastern and Southern Asia
BRN,38,3,1.641163095971354e-5,BRN,Eastern and Southern Asia
BTN,38,3,9.739886673019879e-5,BTN,Eastern and Southern Asia
CHN,38,3,1.8453741400154453e-05,CHN,Eastern and Southern Asia
HKG,38,3,1.3741817657529786e-5,HKG,Eastern and Southern Asia
IDN,38,3,1.71586596006251e-4,IDN,Eastern and Southern Asia
IND,38,3,5.453189250077634e-5,IND,Eastern and Southern Asia
KHM,38,3,5.256018775350183e-5,KHM,Eastern and Southern Asia
KOR,38,3,5.61085102999531e-6,KOR,Eastern and Southern Asia
LAO,38,3,4.556192200017231e-5,LAO,Eastern and Southern Asia
LKA,38,3,5.9818268403181695e-5,LKA,Eastern and Southern Asia
MAC,38,3,2.0658004789850084e-5,MAC,Eastern and Southern Asia
MDV,38,3,3.4803458603506944e-6,MDV,Eastern and Southern Asia
MMR,38,3,1.349202338394516e-4,MMR,Eastern and Southern Asia
MNG,38,3,1.0634681251525564e-4,MNG,Eastern and Southern Asia
MYS,38,3,5.8643829046854666e-5,MYS,Eastern and Southern Asia
NPL,38,3,1.6953445084218755e-4,NPL,Eastern and Southern Asia
PHL,38,3,1.2850990527796897e-4,PHL,Eastern and Southern Asia
PNG,38,3,1.0816726453481625e-4,PNG,Eastern and Southern Asia
PRK,38,3,6.296365663544372e-5,PRK,Eastern and Southern Asia
RUS,38,3,7.108421562607709e-5,RUS,Eastern and Southern Asia
SGP,38,3,4.9545062855535264e-5,SGP,Eastern and Southern Asia
THA,38,3,7.649401079925281e-5,THA,Eastern and Southern Asia
TLS,38,3,2.486828866144843e-4,TLS,Eastern and Southern Asia
VNM,38,3,3.174662962462847e-5,VNM,Eastern and Southern Asia
JPN,38,3,8.757080052177946e-6,JPN,Eastern and Southern Asia
TWN,38,3,8.545766407442001e-6,TWN,Eastern and Southern Asia
BGD,39,3,3.462994227467649e-4,BGD,Eastern and Southern Asia
BRN,39,3,2.0354147725452458e-5,BRN,Eastern and Southern Asia
BTN,39,3,1.233468903698094e-4,BTN,Eastern and Southern Asia
CHN,39,3,2.070765027958175e-5,CHN,Eastern and Southern Asia
HKG,39,3,1.3058145650613492e-5,HKG,Eastern and Southern Asia
IDN,39,3,3.082244640734549e-4,IDN,Eastern and Southern Asia
IND,39,3,9.01846586468267e-5,IND,Eastern and Southern Asia
KHM,39,3,2.0471338009380726e-5,KHM,Eastern and Southern Asia
KOR,39,3,5.117779747752113e-6,KOR,Eastern and Southern Asia
LAO,39,3,7.975374147464012e-5,LAO,Eastern and Southern Asia
LKA,39,3,6.717239042072811e-5,LKA,Eastern and Southern Asia
MAC,39,3,1.2167496742306992e-5,MAC,Eastern and Southern Asia
MDV,39,3,1.2960661325467375e-5,MDV,Eastern and Southern Asia
MMR,39,3,1.1972135687347514e-4,MMR,Eastern and Southern Asia
MNG,39,3,5.129107233743633e-5,MNG,Eastern and Southern Asia
MYS,39,3,2.6872966698212865e-4,MYS,Eastern and Southern Asia
NPL,39,3,1.9769639625542336e-4,NPL,Eastern and Southern Asia
PHL,39,3,9.556352079468204e-5,PHL,Eastern and Southern Asia
PNG,39,3,6.687653151186597e-5,PNG,Eastern and Southern Asia
PRK,39,3,3.350739300206811e-5,PRK,Eastern and Southern Asia
RUS,39,3,1.7407110398489655e-4,RUS,Eastern and Southern Asia
SGP,39,3,5.244917816725944e-5,SGP,Eastern and Southern Asia
THA,39,3,3.942265120741217e-5,THA,Eastern and Southern Asia
TLS,39,3,2.536981822772289e-4,TLS,Eastern and Southern Asia
VNM,39,3,3.073204375187632e-5,VNM,Eastern and Southern Asia
JPN,39,3,8.830094096701778e-6,JPN,Eastern and Southern Asia
TWN,39,3,7.087637753189073e-6,TWN,Eastern and Southern Asia
BGD,40,3,2.1367865099011338e-5,BGD,Eastern and Southern Asia
BRN,40,3,2.5512939176104317e-5,BRN,Eastern and Southern Asia
BTN,40,3,7.939910305488975e-5,BTN,Eastern and Southern Asia
CHN,40,3,2.7818187095833354e-5,CHN,Eastern and Southern Asia
HKG,40,3,1.2863355338890797e-5,HKG,Eastern and Southern Asia
IDN,40,3,2.191120449624227e-4,IDN,Eastern and Southern Asia
IND,40,3,1.0118359951404738e-4,IND,Eastern and Southern Asia
KHM,40,3,1.572012185598292e-4,KHM,Eastern and Southern Asia
KOR,40,3,4.987748506657498e-6,KOR,Eastern and Southern Asia
LAO,40,3,1.72575736587831e-4,LAO,Eastern and Southern Asia
LKA,40,3,6.986783631299633e-5,LKA,Eastern and Southern Asia
MAC,40,3,1.710398730021171e-5,MAC,Eastern and Southern Asia
MDV,40,3,2.3541043344642332e-5,MDV,Eastern and Southern Asia
MMR,40,3,3.983884116561734e-5,MMR,Eastern and Southern Asia
MNG,40,3,4.094973309156124e-5,MNG,Eastern and Southern Asia
MYS,40,3,4.461081131354375e-5,MYS,Eastern and Southern Asia
NPL,40,3,2.535467146211969e-4,NPL,Eastern and Southern Asia
PHL,40,3,1.217279751790681e-4,PHL,Eastern and Southern Asia
PNG,40,3,1.758971273753058e-4,PNG,Eastern and Southern Asia
PRK,40,3,5.7575206789882435e-5,PRK,Eastern and Southern Asia
RUS,40,3,1.4017191838855091e-4,RUS,Eastern and Southern Asia
SGP,40,3,5.015397525300251e-5,SGP,Eastern and Southern Asia
THA,40,3,1.7312918544663453e-4,THA,Eastern and Southern Asia
TLS,40,3,1.9515439982296164e-4,TLS,Eastern and Southern Asia
VNM,40,3,4.816142202034803e-5,VNM,Eastern and Southern Asia
JPN,40,3,1.125290527835077e-5,JPN,Eastern and Southern Asia
TWN,40,3,7.753413960658206e-6,TWN,Eastern and Southern Asia
BGD,41,3,2.181591576192684e-4,BGD,Eastern and Southern Asia
BRN,41,3,6.407563890021233e-6,BRN,Eastern and Southern Asia
BTN,41,3,1.0752305351461823e-4,BTN,Eastern and Southern Asia
CHN,41,3,5.3057312370766545e-5,CHN,Eastern and Southern Asia
HKG,41,3,1.495750823691232e-5,HKG,Eastern and Southern Asia
IDN,41,3,1.1851432037375911e-4,IDN,Eastern and Southern Asia
IND,41,3,7.836126606717729e-5,IND,Eastern and Southern Asia
KHM,41,3,2.839254047932215e-4,KHM,Eastern and Southern Asia
KOR,41,3,5.946685739802813e-6,KOR,Eastern and Southern Asia
LAO,41,3,5.466882984801371e-5,LAO,Eastern and Southern Asia
LKA,41,3,2.358231372731434e-5,LKA,Eastern and Southern Asia
MAC,41,3,2.4523338276259162e-5,MAC,Eastern and Southern Asia
MDV,41,3,1.9933811987305e-6,MDV,Eastern and Southern Asia
MMR,41,3,1.2381850755831925e-4,MMR,Eastern and Southern Asia
MNG,41,3,5.784984769616646e-5,MNG,Eastern and Southern Asia
MYS,41,3,9.241283509235557e-5,MYS,Eastern and Southern Asia
NPL,41,3,4.6020152519761296e-5,NPL,Eastern and Southern Asia
PHL,41,3,1.5877051713735952e-4,PHL,Eastern and Southern Asia
PNG,41,3,6.134154428692694e-5,PNG,Eastern and Southern Asia
PRK,41,3,2.7970080658955147e-5,PRK,Eastern and Southern Asia
RUS,41,3,1.1322491809802129e-4,RUS,Eastern and Southern Asia
SGP,41,3,3.791139615489945e-5,SGP,Eastern and Southern Asia
THA,41,3,4.5154483884050336e-5,THA,Eastern and Southern Asia
TLS,41,3,1.2048949697199493e-5,TLS,Eastern and Southern Asia
VNM,41,3,1.1397074271034955e-5,VNM,Eastern and Southern Asia
JPN,41,3,1.0253818748156094e-5,JPN,Eastern and Southern Asia
TWN,41,3,7.025695070578767e-6,TWN,Eastern and Southern Asia
BGD,42,3,2.5667905714138976e-4,BGD,Eastern and Southern Asia
BRN,42,3,2.672469907598161e-5,BRN,Eastern and Southern Asia
BTN,42,3,1.6774841077813057e-4,BTN,Eastern and Southern Asia
CHN,42,3,3.0476746939425185e-5,CHN,Eastern and Southern Asia
HKG,42,3,1.0161596004562408e-5,HKG,Eastern and Southern Asia
IDN,42,3,7.653210310220797e-5,IDN,Eastern and Southern Asia
IND,42,3,7.655529282148605e-5,IND,Eastern and Southern Asia
KHM,42,3,1.3486004260984043e-4,KHM,Eastern and Southern Asia
KOR,42,3,4.161954973674888e-6,KOR,Eastern and Southern Asia
LAO,42,3,1.7937977547844352e-4,LAO,Eastern and Southern Asia
LKA,42,3,1.2677505676523594e-4,LKA,Eastern and Southern Asia
MAC,42,3,1.1122502836134186e-5,MAC,Eastern and Southern Asia
MDV,42,3,5.600473887431507e-5,MDV,Eastern and Southern Asia
MMR,42,3,4.86321044231723e-5,MMR,Eastern and Southern Asia
MNG,42,3,2.057019168610727e-5,MNG,Eastern and Southern Asia
MYS,42,3,5.008761484131204e-4,MYS,Eastern and Southern Asia
NPL,42,3,4.873332727697028e-5,NPL,Eastern and Southern Asia
PHL,42,3,2.90814891372579e-4,PHL,Eastern and Southern Asia
PNG,42,3,6.545787461674152e-4,PNG,Eastern and Southern Asia
PRK,42,3,8.281858325207652e-5,PRK,Eastern and Southern Asia
RUS,42,3,1.1745092907813125e-4,RUS,Eastern and Southern Asia
SGP,42,3,4.05254180459208e-5,SGP,Eastern and Southern Asia
THA,42,3,1.0024397942252517e-4,THA,Eastern and Southern Asia
TLS,42,3,2.3258536235634707e-4,TLS,Eastern and Southern Asia
VNM,42,3,5.793208564698621e-5,VNM,Eastern and Southern Asia
JPN,42,3,7.66862214859997e-6,JPN,Eastern and Southern Asia
TWN,42,3,7.103981705147333e-6,TWN,Eastern and Southern Asia
BGD,43,3,7.303475962623227e-6,BGD,Eastern and Southern Asia
BRN,43,3,2.9609176259483162e-5,BRN,Eastern and Southern Asia
BTN,43,3,7.47524586661072e-5,BTN,Eastern and Southern Asia
CHN,43,3,1.6162205442463425e-5,CHN,Eastern and Southern Asia
HKG,43,3,1.520285880750194e-5,HKG,Eastern and Southern Asia
IDN,43,3,1.449646608372909e-4,IDN,Eastern and Southern Asia
IND,43,3,5.2009880866335686e-5,IND,Eastern and Southern Asia
KHM,43,3,1.7771217396289287e-4,KHM,Eastern and Southern Asia
KOR,43,3,3.607350677600786e-6,KOR,Eastern and Southern Asia
LAO,43,3,2.882956084770503e-5,LAO,Eastern and Southern Asia
LKA,43,3,2.5688666482161407e-5,LKA,Eastern and Southern Asia
MAC,43,3,1.26974484389382e-5,MAC,Eastern and Southern Asia
MDV,43,3,1.0798356918850639e-6,MDV,Eastern and Southern Asia
MMR,43,3,1.4325710705814204e-4,MMR,Eastern and Southern Asia
MNG,43,3,2.4231671840088955e-5,MNG,Eastern and Southern Asia
MYS,43,3,1.4126751771117852e-4,MYS,Eastern and Southern Asia
NPL,43,3,4.9001974982931034e-5,NPL,Eastern and Southern Asia
PHL,43,3,2.2107675691789312e-4,PHL,Eastern and Southern Asia
PNG,43,3,6.888152863192451e-5,PNG,Eastern and Southern Asia
PRK,43,3,6.923376993242876e-6,PRK,Eastern and Southern Asia
RUS,43,3,6.919437956602243e-5,RUS,Eastern and Southern Asia
SGP,43,3,6.2013495327358e-5,SGP,Eastern and Southern Asia
THA,43,3,1.5904913334296104e-5,THA,Eastern and Southern Asia
TLS,43,3,6.446539676564371e-5,TLS,Eastern and Southern Asia
VNM,43,3,4.648458068369674e-5,VNM,Eastern and Southern Asia
JPN,43,3,1.1239978875581328e-5,JPN,Eastern and Southern Asia
TWN,43,3,6.094140239129922e-6,TWN,Eastern and Southern Asia
BGD,44,3,1.2299623531108466e-4,BGD,Eastern and Southern Asia
BRN,44,3,1.2703232760260398e-5,BRN,Eastern and Southern Asia
BTN,44,3,2.7973139304199687e-4,BTN,Eastern and Southern Asia
CHN,44,3,2.19255817981492e-5,CHN,Eastern and Southern Asia
HKG,44,3,1.1745325570841098e-5,HKG,Eastern and Southern Asia
IDN,44,3,4.6218104532229213e-4,IDN,Eastern and Southern Asia
IND,44,3,9.528251822032046e-5,IND,Eastern and Southern Asia
KHM,44,3,1.1892353585296207e-4,KHM,Eastern and Southern Asia
KOR,44,3,3.792038888312252e-6,KOR,Eastern and Southern Asia
LAO,44,3,2.8185581369789792e-5,LAO,Eastern and Southern Asia
LKA,44,3,4.0127788272259475e-5,LKA,Eastern and Southern Asia
MAC,44,3,1.3998873028665293e-5,MAC,Eastern and Southern Asia
MDV,44,3,9.877169592697594e-6,MDV,Eastern and Southern Asia
MMR,44,3,2.3571285606839622e-4,MMR,Eastern and Southern Asia
MNG,44,3,1.3188793387051413e-5,MNG,Eastern and Southern Asia
MYS,44,3,2.815897389570727e-4,MYS,Eastern and Southern Asia
NPL,44,3,2.785812490490301e-4,NPL,Eastern and Southern Asia
PHL,44,3,9.788644301394747e-5,PHL,Eastern and Southern Asia
PNG,44,3,1.0472959251105748e-4,PNG,Eastern and Southern Asia
PRK,44,3,5.864232725924033e-5,PRK,Eastern and Southern Asia
RUS,44,3,1.4203978273574476e-4,RUS,Eastern and Southern Asia
SGP,44,3,4.846372272946469e-5,SGP,Eastern and Southern Asia
THA,44,3,2.7113611366566797e-5,THA,Eastern and Southern Asia
TLS,44,3,8.503007477892596e-5,TLS,Eastern and Southern Asia
VNM,44,3,8.045618595572188e-6,VNM,Eastern and Southern Asia
JPN,44,3,9.696395635980621e-6,JPN,Eastern and Southern Asia
TWN,44,3,8.055157079433968e-6,TWN,Eastern and Southern Asia
BGD,45,3,3.908375418336095e-4,BGD,Eastern and Southern Asia
BRN,45,3,1.646348736451484e-5,BRN,Eastern and Southern Asia
BTN,45,3,2.2668484757935694e-5,BTN,Eastern and Southern Asia
CHN,45,3,2.1829057840745655e-5,CHN,Eastern and Southern Asia
HKG,45,3,1.1604079628044904e-5,HKG,Eastern and Southern Asia
IDN,45,3,2.821925327779896e-4,IDN,Eastern and Southern Asia
IND,45,3,6.0780720474141655e-5,IND,Eastern and Southern Asia
KHM,45,3,1.486581605343602e-4,KHM,Eastern and Southern Asia
KOR,45,3,4.523485408156998e-6,KOR,Eastern and Southern Asia
LAO,45,3,7.61445551522354e-5,LAO,Eastern and Southern Asia
LKA,45,3,2.97546105308683e-5,LKA,Eastern and Southern Asia
MAC,45,3,1.272507206579357e-5,MAC,Eastern and Southern Asia
MDV,45,3,1.0773351431481779e-5,MDV,Eastern and Southern Asia
MMR,45,3,1.7937059598763393e-4,MMR,Eastern and Southern Asia
MNG,45,3,5.855851241526193e-5,MNG,Eastern and Southern Asia
MYS,45,3,2.6522175749794995e-4,MYS,Eastern and Southern Asia
NPL,45,3,1.2514730808932718e-4,NPL,Eastern and Southern Asia
PHL,45,3,1.1095060055718477e-4,PHL,Eastern and Southern Asia
PNG,45,3,8.149752727876256e-5,PNG,Eastern and Southern Asia
PRK,45,3,1.430967347794672e-5,PRK,Eastern and Southern Asia
RUS,45,3,1.8762867719772898e-4,RUS,Eastern and Southern Asia
SGP,45,3,4.1786556887061275e-5,SGP,Eastern and Southern Asia
THA,45,3,8.855978179269504e-5,THA,Eastern and Southern Asia
TLS,45,3,7.691473466933318e-5,TLS,Eastern and Southern Asia
VNM,45,3,4.3078484982926326e-5,VNM,Eastern and Southern Asia
JPN,45,3,9.282029213962785e-6,JPN,Eastern and Southern Asia
TWN,45,3,5.336123396572372e-6,TWN,Eastern and Southern Asia
BGD,46,3,5.325873847194203e-5,BGD,Eastern and Southern Asia
BRN,46,3,1.0182271620129681e-5,BRN,Eastern and Southern Asia
BTN,46,3,2.0803924557448634e-5,BTN,Eastern and Southern Asia
CHN,46,3,2.939150731223031e-5,CHN,Eastern and Southern Asia
HKG,46,3,1.3402446993131013e-5,HKG,Eastern and Southern Asia
IDN,46,3,1.1122534441361147e-4,IDN,Eastern and Southern Asia
IND,46,3,7.905546201272869e-5,IND,Eastern and Southern Asia
KHM,46,3,1.3414571333187502e-4,KHM,Eastern and Southern Asia
KOR,46,3,5.2054568007588225e-6,KOR,Eastern and Southern Asia
LAO,46,3,1.7647907390983062e-4,LAO,Eastern and Southern Asia
LKA,46,3,2.557734264131153e-5,LKA,Eastern and Southern Asia
MAC,46,3,3.7573441348585304e-5,MAC,Eastern and Southern Asia
MDV,46,3,1.7858320685898688e-5,MDV,Eastern and Southern Asia
MMR,46,3,2.116780494301422e-4,MMR,Eastern and Southern Asia
MNG,46,3,7.576039022513682e-5,MNG,Eastern and Southern Asia
MYS,46,3,4.254712870657409e-4,MYS,Eastern and Southern Asia
NPL,46,3,8.880902740071886e-5,NPL,Eastern and Southern Asia
PHL,46,3,2.782539970821165e-4,PHL,Eastern and Southern Asia
PNG,46,3,7.478335175044409e-5,PNG,Eastern and Southern Asia
PRK,46,3,4.253264779723771e-5,PRK,Eastern and Southern Asia
RUS,46,3,4.312150697556011e-5,RUS,Eastern and Southern Asia
