country,country_code,vacc_program,year,age1,age2,age3,age4
India,IND,2,2053,51718031.786516406,129972785.71093097,0,102433376.20490438
India,IND,2,2054,51878775.95529748,130412801.4036762,0,103143006.7795375
Cambodia,KHM,2,2025,834988.8117249549,2683683.427066068,0,735482.4889633555
Cambodia,KHM,2,2026,604612.8246657952,1683565.4088313805,0,555491.0657346735
Cambodia,KHM,2,2027,601741.3741468578,1676549.919925942,0,599259.7134692525
Cambodia,KHM,2,2028,604161.7342196062,1670218.3534147684,0,640905.7494232365
Cambodia,KHM,2,2029,607226.8179531621,1664670.3013852793,0,680343.326514469
Cambodia,KHM,2,2030,615554.8785305851,1678445.110668507,0,724246.7996372173
Cambodia,KHM,2,2031,614886.9643116941,1656216.0922913018,0,752852.1218018616
Cambodia,KHM,2,2032,618877.7200321427,1653388.9107781972,0,786106.0634512737
Cambodia,KHM,2,2033,623130.5644864715,1651456.6222412721,0,817522.8754758207
Cambodia,KHM,2,2034,627495.119202631,1650392.5407279697,0,847204.1247498981
Cambodia,KHM,2,2035,631922.1726112319,1650175.490245912,0,875249.2923101515
Cambodia,KHM,2,2036,641361.8225702414,1669104.484559432,0,910398.7575797978
Cambodia,KHM,2,2037,641104.1260349997,1652081.52870919,0,926829.670363197
Cambodia,KHM,2,2038,645408.6688306958,1654145.9520920394,0,950518.5882874106
Cambodia,KHM,2,2039,649781.8475833907,1656851.1584229372,0,972936.6064362495
Cambodia,KHM,2,2040,654116.2310640456,1660154.580653864,0,994160.0520644574
Cambodia,KHM,2,2041,663566.8497680427,1682502.5450646656,0,1024133.8203145136
Cambodia,KHM,2,2042,662925.0527739031,1668365.7083984916,0,1033328.0619172243
Cambodia,KHM,2,2043,666965.8826070814,1673220.038182979,0,1051384.992791706
Cambodia,KHM,2,2044,671060.6060762529,1678492.807307201,0,1068530.6959882865
Cambodia,KHM,2,2045,675103.3820346203,1684136.1527513806,0,1084819.600633207
Cambodia,KHM,2,2046,679092.4871787832,1690123.604550979,0,1100307.0055828271
Cambodia,KHM,2,2047,688392.8725342347,1715277.7371379405,0,1126013.0820902095
Cambodia,KHM,2,2048,687220.7339621217,1702998.7013692367,0,1129100.4347623251
Cambodia,KHM,2,2049,690919.1806487172,1709864.7253662625,0,1142479.452159771
Cambodia,KHM,2,2050,694684.205096335,1716948.0232932006,0,1155263.61761177
Cambodia,KHM,2,2051,698414.433151588,1724221.903457628,0,1167487.0116003521
Cambodia,KHM,2,2052,707619.6053643945,1750922.0279473725,0,1190848.3274137224
Cambodia,KHM,2,2053,706074.1170611497,1739278.1098864067,0,1190424.3821530042
Cambodia,KHM,2,2054,709552.0513402587,1747065.2753994204,0,1201181.6249708561
South Korea,KOR,2,2025,782428.7748728634,3463868.939230442,0,6027039.9301423635
South Korea,KOR,2,2026,554385.3811611875,2138159.5684035877,0,4036936.9082109802
South Korea,KOR,2,2027,545979.7869193148,2094480.318350628,0,4110988.1144457594
South Korea,KOR,2,2028,541476.8131782268,2052779.9115122075,0,4179107.1154657537
South Korea,KOR,2,2029,537360.6556598297,2013017.096471756,0,4241277.118498104
South Korea,KOR,2,2030,537817.8444399297,1997097.1898213108,0,4341138.934186994
South Korea,KOR,2,2031,530080.1037872152,1939076.8323560169,0,4348587.735360505
South Korea,KOR,2,2032,526503.5508008095,1904771.8188227224,0,4394190.863690366
South Korea,KOR,2,2033,523090.02198947564,1872118.7704890321,0,4434788.299431537
South Korea,KOR,2,2034,519735.43664555333,1841022.141866894,0,4470627.072301993
South Korea,KOR,2,2035,516412.2784547642,1811397.2296922926,0,4501938.053091846
South Korea,KOR,2,2036,517216.0065715263,1802977.9422784485,0,4575277.028232053
South Korea,KOR,2,2037,509956.12622131046,1756192.2093826868,0,4551917.118099077
South Korea,KOR,2,2038,506524.54434836644,1730458.1154695423,0,4570989.283984721
South Korea,KOR,2,2039,503135.1807373457,1705841.2742095352,0,4586414.3913531015
South Korea,KOR,2,2040,499714.95051165536,1682262.046146229,0,4598382.058930929
South Korea,KOR,2,2041,500246.18060735846,1678097.1454865637,0,4654508.00826444
South Korea,KOR,2,2042,492949.7547220623,1637925.4773655438,0,4612703.849257685
South Korea,KOR,2,2043,489329.1615713303,1617056.533661194,0,4615381.799569793
South Korea,KOR,2,2044,485742.8233520896,1596944.8387958528,0,4615313.243723512
South Korea,KOR,2,2045,482124.62766259426,1577537.2386528675,0,4612650.8913062485
South Korea,KOR,2,2046,478470.89604188106,1558786.0875748957,0,4607546.881489414
South Korea,KOR,2,2047,478605.2027766893,1557760.8734912816,0,4647764.967370642
South Korea,KOR,2,2048,471249.2525448537,1523036.2809186403,0,4590600.347987144
South Korea,KOR,2,2049,467418.5902662086,1505968.4041982745,0,4579000.139858672
South Korea,KOR,2,2050,463631.7661627703,1489366.5942552618,0,4565501.112843515
South Korea,KOR,2,2051,459823.9160318914,1473198.887885145,0,4550222.70195389
South Korea,KOR,2,2052,459670.24337413954,1473636.2851003823,0,4580361.072194675
