country,country_code,vacc_program,year,age1,age2,age3,age4
Colombia,COL,5,2051,576970.9616346575,921439.4970677848,0,1279419.6310684506
Colombia,COL,5,2052,576724.0367932736,919746.0103669162,0,1285214.9697166411
Colombia,COL,5,2053,580600.402547678,934079.0926892385,0,1307492.174574363
Colombia,COL,5,2054,576302.1445347896,916639.7877379579,0,1295307.933487626
Costa Rica,CRI,5,2025,154073.70407262168,548719.1242306612,0,327809.4211140928
Costa Rica,CRI,5,2026,53715.13269212301,98143.39056821296,0,93316.81282337382
Costa Rica,CRI,5,2027,49967.01376470055,97159.02045070688,0,96159.00318620526
Costa Rica,CRI,5,2028,49514.72032105755,96124.86916661277,0,98919.36815419796
Costa Rica,CRI,5,2029,49174.61525583011,95061.58218126732,0,101579.12157190089
Costa Rica,CRI,5,2030,48913.79998804554,93992.7428071521,0,104128.78548482504
Costa Rica,CRI,5,2031,49072.999036288384,94548.79317114755,0,107814.64191593016
Costa Rica,CRI,5,2032,48569.52864878302,91905.07129118903,0,108880.69713479448
Costa Rica,CRI,5,2033,48431.328592290985,90906.98956267594,0,111068.41851107535
Costa Rica,CRI,5,2034,48330.212972244706,89947.81017671854,0,113132.15738930639
Costa Rica,CRI,5,2035,48248.12284913819,89030.27392208528,0,115073.93805412122
Costa Rica,CRI,5,2036,48530.37201640339,89686.6364181886,0,118350.40493027444
Costa Rica,CRI,5,2037,48131.76172790355,87328.49307279065,0,118608.68174782486
Costa Rica,CRI,5,2038,48060.436423987354,86542.79282001103,0,120196.12456141524
Costa Rica,CRI,5,2039,48003.10351408269,85800.15743671745,0,121672.83165705708
Costa Rica,CRI,5,2040,47947.93600958124,85100.55329515589,0,123042.52745306025
Costa Rica,CRI,5,2041,47890.28632554746,84439.81603069889,0,124308.94153523637
Costa Rica,CRI,5,2042,48177.20293519443,85270.72982332557,0,127099.56772633869
Costa Rica,CRI,5,2043,47782.616533661945,83228.03380507772,0,126559.08309432559
Costa Rica,CRI,5,2044,47700.870285264784,82672.76020390229,0,127540.97450827544
Costa Rica,CRI,5,2045,47628.90058877172,82148.05693527503,0,128436.82495001104
Costa Rica,CRI,5,2046,47551.58761424289,81651.11578135827,0,129250.00593402739
Costa Rica,CRI,5,2047,47470.010919319684,81180.54857589309,0,129985.9484420999
Costa Rica,CRI,5,2048,47728.526548698355,82134.2633222952,0,132375.13980358202
Costa Rica,CRI,5,2049,47310.11633537855,80307.46225187514,0,131246.36838704487
Costa Rica,CRI,5,2050,47200.26481295682,79902.10487300441,0,131769.18733908996
Costa Rica,CRI,5,2051,47099.86075652091,79514.82375868128,0,132229.85273395485
Costa Rica,CRI,5,2052,46996.835111493114,79142.81183318007,0,132630.39721337619
Costa Rica,CRI,5,2053,47229.98056730977,80152.9649658621,0,134756.55095744572
Costa Rica,CRI,5,2054,46792.65599442437,78443.23760225267,0,133274.49061176067
Dominican Republic,DOM,5,2025,500521.34159379295,1543611.3495733936,0,487037.940875243
Dominican Republic,DOM,5,2026,181028.41702868766,278377.8911634482,0,157799.32193170337
Dominican Republic,DOM,5,2027,168112.88295807512,277936.1658312319,0,164710.06209385957
Dominican Republic,DOM,5,2028,167548.5199185858,277243.4506255796,0,171528.73727728747
Dominican Republic,DOM,5,2029,167396.97196130006,276375.8884852798,0,178204.8492456662
Dominican Republic,DOM,5,2030,167504.15744515386,275418.09987558017,0,184705.85049288455
Dominican Republic,DOM,5,2031,169022.9742444315,279192.39389558,0,193113.97697729696
Dominican Republic,DOM,5,2032,168332.55669292668,273460.98499047203,0,197122.61166285072
Dominican Republic,DOM,5,2033,168851.56522740002,272541.9575296478,0,202986.35527795856
Dominican Republic,DOM,5,2034,169504.04334130342,271693.82850589766,0,208622.31853199477
Dominican Republic,DOM,5,2035,170217.62055084424,270931.7620367168,0,214028.423142136
Dominican Republic,DOM,5,2036,172186.2986913503,274955.8469315374,0,221813.52045845654
Dominican Republic,DOM,5,2037,171822.03898735394,269702.010989103,0,224182.38471811282
Dominican Republic,DOM,5,2038,172568.01636057088,269242.44688707637,0,228905.33887532676
Dominican Republic,DOM,5,2039,173375.2751760284,268884.3179787271,0,233413.91793363364
Dominican Republic,DOM,5,2040,174184.10272906176,268626.1326886509,0,237714.33594298587
Dominican Republic,DOM,5,2041,174989.91168781,268463.7264701139,0,241814.49040695286
Dominican Republic,DOM,5,2042,177034.76497794618,273047.99509216874,0,248785.29002348438
Dominican Republic,DOM,5,2043,176653.31451568456,268405.53336531814,0,249469.68648905767
Dominican Republic,DOM,5,2044,177374.93582430237,268501.2108288763,0,253007.89236242455
Dominican Republic,DOM,5,2045,178141.14572122833,268671.9489610429,0,256380.21741264875
Dominican Republic,DOM,5,2046,178895.9013173088,268910.70436671795,0,259591.710737774
Dominican Republic,DOM,5,2047,179635.78951695614,269213.3124898928,0,262651.9483593554
Dominican Republic,DOM,5,2048,181640.95945770285,274249.77547993767,0,268967.29733549414
Dominican Republic,DOM,5,2049,181151.11776159264,269986.5933519874,0,268376.1644912533
Dominican Republic,DOM,5,2050,181792.4597340535,270450.11739440705,0,271022.44418769237
Dominican Republic,DOM,5,2051,182480.73754152705,270956.77630804875,0,273548.38315781724
Dominican Republic,DOM,5,2052,183155.52148398285,271503.69045545673,0,275958.9178091493
Dominican Republic,DOM,5,2053,185122.1831898227,276805.8398182032,0,281873.3932656658
Dominican Republic,DOM,5,2054,184547.1328550749,272698.95546651003,0,280493.2790085358
French Guiana,GUF,5,2025,19467.491622113444,48589.38482174619,0,11105.633203832507
French Guiana,GUF,5,2026,7312.757644528665,8900.040694421443,0,3852.1442396275615
French Guiana,GUF,5,2027,6819.226712294845,9026.852554961408,0,4050.488563555791
French Guiana,GUF,5,2028,6862.857684435408,9142.062979803752,0,4249.805477440124
French Guiana,GUF,5,2029,6924.115032998138,9248.947158115501,0,4448.278796062409
French Guiana,GUF,5,2030,6996.385826116346,9350.278943651881,0,4645.023180964246
French Guiana,GUF,5,2031,7125.948810663188,9611.354467100671,0,4889.182026597387
French Guiana,GUF,5,2032,7164.522231362629,9543.229467400504,0,5028.715345170611
French Guiana,GUF,5,2033,7254.9896002464775,9639.005170430217,0,5215.4658653343795
French Guiana,GUF,5,2034,7350.279773069711,9736.172637855818,0,5399.352932139985
French Guiana,GUF,5,2035,7449.970099671774,9836.116318280452,0,5579.517701024974
French Guiana,GUF,5,2036,7603.318183428926,10111.269591765602,0,5822.219369082623
French Guiana,GUF,5,2037,7658.390934074949,10042.948062571562,0,5929.072914203733
French Guiana,GUF,5,2038,7761.396281870783,10151.21651088185,0,6097.272163181123
French Guiana,GUF,5,2039,7870.007801499127,10262.265006824837,0,6263.011819640137
French Guiana,GUF,5,2040,7978.770188296293,10376.08972610912,0,6424.827440369511
French Guiana,GUF,5,2041,8090.1450383123665,10494.078754203101,0,6584.176624552989
French Guiana,GUF,5,2042,8259.254162947182,10799.00573502939,0,6821.659879527192
French Guiana,GUF,5,2043,8318.739341286624,10738.389571204993,0,6893.981816297206
French Guiana,GUF,5,2044,8430.428233947081,10866.09120527971,0,7044.49305529431
French Guiana,GUF,5,2045,8546.28228740087,10996.573157692037,0,7193.161777848504
French Guiana,GUF,5,2046,8663.706191507237,11128.443225760555,0,7338.762842997485
