country,country_code,vacc_program,year,age1,age2,age3,age4
Vanuatu,VUT,4,2054,14967.558106982022,23940.79604874574,0,11391.654906918573
Samoa,WSM,4,2025,15231.083768947572,41646.35754775548,0,6773.413703392031
Samoa,WSM,4,2026,6976.304018598301,11838.723928835212,0,3047.984167445597
Samoa,WSM,4,2027,6639.514296040155,11924.099640125733,0,3256.9583717488576
Samoa,WSM,4,2028,6673.916853919089,12001.255525562365,0,3467.518896918539
Samoa,WSM,4,2029,6725.926197127321,12074.003862487154,0,3678.681506841963
Samoa,WSM,4,2030,6790.5482853048325,12144.547716822548,0,3886.1181872322095
Samoa,WSM,4,2031,6922.334983382952,12412.596615218594,0,4137.079793473765
Samoa,WSM,4,2032,6953.1010573703325,12287.843889614507,0,4293.26817653147
Samoa,WSM,4,2033,7042.163266390981,12364.997259072587,0,4491.731268395855
Samoa,WSM,4,2034,7138.630499783797,12446.5635607968,0,4684.670477023623
Samoa,WSM,4,2035,7238.143734517484,12534.743344554772,0,4872.724081381953
Samoa,WSM,4,2036,7402.566314850859,12833.742765651163,0,5115.6966834122195
Samoa,WSM,4,2037,7452.409949543799,12730.947436168632,0,5236.086478592081
Samoa,WSM,4,2038,7559.14507103837,12838.963533757724,0,5412.474284224408
Samoa,WSM,4,2039,7669.93425045778,12953.59719439108,0,5583.354674198705
Samoa,WSM,4,2040,7782.524698170171,13074.844337315548,0,5751.833746526981
Samoa,WSM,4,2041,7899.29252402231,13200.500460945137,0,5916.495988960002
Samoa,WSM,4,2042,8082.381245236704,13548.34675891326,0,6152.725109153458
Samoa,WSM,4,2043,8140.4110518355665,13471.657484150412,0,6238.5936603039945
Samoa,WSM,4,2044,8256.43071610298,13617.14969475496,0,6393.705664690541
Samoa,WSM,4,2045,8377.783388946444,13769.259700250606,0,6547.810175486662
Samoa,WSM,4,2046,8500.010982045409,13925.778700790741,0,6698.669704758043
Samoa,WSM,4,2047,8624.30379819521,14086.706683107446,0,6847.434749623217
Samoa,WSM,4,2048,8821.61330184964,14484.724151151991,0,7081.870652611532
Samoa,WSM,4,2049,8882.353234982535,14426.203235902427,0,7140.675820476961
Samoa,WSM,4,2050,9007.713322575422,14604.762510586928,0,7284.8488393082025
