exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
CAN,2,2011,FALSE,TRUE,TRUE,TRUE,2,CANB110103,INF_B,329,01,03,0.628967928932763,0.07802842423284212,2601.2634859015707,6.671744370174166e-4,7,119,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANA121105,INF_A,1836,11,05,0.6328829231639811,0.07493061979228703,2162.002886503736,0.003513748482806153,7,84,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB120102,INF_B,4054,01,02,0.6480021190133266,0.07798351280840998,986.9701754029223,0.0011939352584152108,7,77,NA,NA,FALSE
CAN,3,2012,FALSE,TRUE,TRUE,TRUE,3,CANB121224,INF_B,7814,12,24,0.6441247316575731,0.075454032832992,1843.1088169648506,0.0011407239595066514,7,126,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANA131125,INF_A,3539,11,25,0.6810840860539417,0.07692432452517772,3794.6338851473047,0.0030582647410118016,7,77,NA,NA,FALSE
CAN,4,2013,TRUE,TRUE,TRUE,TRUE,2,CANB131209,INF_B,655,12,09,0.6194292195157859,0.07855122095927579,912.826285666319,0.0019889758284339643,7,105,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANA141103,INF_A,7586,11,03,0.6402664675162497,0.07332111686567006,3028.8347259338952,0.005973182982287581,7,91,NA,NA,FALSE
CAN,5,2014,FALSE,FALSE,TRUE,TRUE,2,CANB141124,INF_B,5882,11,24,0.6415823357065661,0.07061136865914039,499.91079525064924,0.0019415476321822253,7,84,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANA151214,INF_A,5576,12,14,0.6139364976291741,0.08466377059530115,544.5955359488696,0.0043189928806749945,7,56,NA,NA,FALSE
CAN,6,2015,TRUE,TRUE,FALSE,TRUE,2,CANB151221,INF_B,7598,12,21,0.5900321487107063,0.08384091895750535,875.2170485844716,0.0024173386606644717,7,84,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANA161017,INF_A,7768,10,17,0.5762634657892952,0.07950785080231729,653.8003426590658,0.00692361399201686,7,77,NA,NA,FALSE
CAN,7,2016,FALSE,TRUE,TRUE,FALSE,2,CANB161226,INF_B,3364,12,26,0.6304728914856985,0.07740562108157412,968.8423917606783,0.0011217961624067308,7,112,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANA170925,INF_A,4528,09,25,0.6090046329033642,0.07393191945613357,483.0907350344211,0.008612804206762106,7,91,NA,NA,FALSE
CAN,8,2017,FALSE,FALSE,FALSE,TRUE,2,CANB171023,INF_B,7868,10,23,0.5868252294225293,0.07814278281895363,489.7170575209221,0.005635298215607295,7,77,NA,NA,FALSE
