exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,2820,12,11,0.5147119418796049,0.06803182968016235,4685.98258556293,1.3489248862841202e-4,6,NA,155.118239163055,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,2458,09,17,0.5224660093520829,0.07447141398720918,13781.77861147511,2.7242755233910283e-5,6,126,NA,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAB180903,INF_B,4321,09,03,0.5961839767542875,0.06159902401563104,13853.551079602967,3.447167503517082e-5,6,NA,80.8499013361261,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190513,INF_A,1731,05,13,0.5313456291625447,0.06944459086248653,13312.033528356953,7.030904751274685e-5,6,NA,2381.85034790245,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAA190930,INF_A,7800,09,30,0.5375025439738914,0.07697030683215592,4757.572267122526,7.835400069733117e-5,6,70,NA,NA,FALSE
GHA,10,2019,TRUE,TRUE,FALSE,TRUE,3,GHAB190909,INF_B,306,09,09,0.49265003103823246,0.08048002552140054,4992.686295700982,3.352693334781428e-5,6,91,NA,NA,FALSE
GHA,1,2010,TRUE,TRUE,TRUE,TRUE,1,GHAA100118,INF_A,1036,01,18,0.5624456912674812,0.0663470217133307,2765.25634640685,2.696738762021024e-4,7,NA,NA,795.762963182938,FALSE
GHA,2,2011,FALSE,TRUE,TRUE,TRUE,1,GHAB110321,INF_B,3029,03,21,0.5883277947047711,0.061759673869775496,2952.442603569858,7.658314280421453e-5,7,217,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,2072,05,21,0.5726064174051883,0.06750147267309972,21241.918769901542,1.76089210253156e-5,7,NA,792.035194712303,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,7670,09,24,0.6097337219886719,0.0642825017540248,7743.7305316126385,4.1830192054362e-5,7,105,NA,NA,FALSE
GHA,3,2012,FALSE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,4192,06,11,0.6404909652206868,0.06074331250875364,11468.439862992902,2.8217412704588024e-5,7,NA,80.666253870181,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAA131007,INF_A,1402,10,07,0.4877164961885147,0.07742214314654519,14659.910071492179,2.299604919777576e-5,7,161,NA,NA,FALSE
GHA,4,2013,TRUE,TRUE,TRUE,TRUE,2,GHAB131209,INF_B,8365,12,09,0.580971800392557,0.06553598185917715,8485.994759826815,2.1718245087452375e-5,7,140,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAA150323,INF_A,9489,03,23,0.5738177573513423,0.0699516675112594,26443.870621941252,1.7982847895705305e-5,7,105,NA,NA,FALSE
GHA,6,2015,TRUE,TRUE,FALSE,TRUE,2,GHAB150316,INF_B,9123,03,16,0.6700687460820006,0.05267820623420935,2941.725850443797,1.3122012257491187e-4,7,NA,30.1002905227619,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAA160215,INF_A,7253,02,15,0.5014616474717242,0.07129574131829758,2285.3010364984743,2.408744553999685e-4,7,273,NA,NA,FALSE
GHA,7,2016,FALSE,TRUE,TRUE,FALSE,2,GHAB160725,INF_B,6847,07,25,0.579332082329656,0.06493378880553786,1362.1992308875765,7.890921940952775e-5,7,112,NA,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170605,INF_A,8323,06,05,0.5286029016247854,0.06732400600649852,6286.992193899239,1.1368762977529621e-4,7,NA,1125.46554424649,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAA170904,INF_A,7304,09,04,0.5051249542011726,0.06920464790010089,1968.3448994675027,4.034948394690509e-4,7,NA,273.284102265802,NA,FALSE
GHA,8,2017,FALSE,FALSE,FALSE,TRUE,3,GHAB171211,INF_B,7576,12,11,0.6672223565131014,0.0532329108696109,3160.4457735369197,1.5514828578114555e-4,7,NA,52.7264030103751,NA,FALSE
GHA,9,2018,TRUE,TRUE,TRUE,TRUE,2,GHAA180917,INF_A,6956,09,17,0.6422709361066733,0.05897781713237431,28052.15860702015,3.629963422183783e-5,7,NA,10,NA,FALSE
