exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback
GHA,18,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,2617,05,21,0.6569433870552831,0.05761045164598606,20640.471869230165,2.222911935667598e-5,35,175
GHA,18,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,3590,09,24,0.5738931473719721,0.06694622559035632,9361.10174506709,4.7459399607577206e-5,35,126
GHA,18,2012,TRUE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,7189,06,11,0.5915633235471175,0.06544099385475066,10580.938906383688,3.2646782554037174e-5,35,126
GHA,19,2013,FALSE,FALSE,TRUE,TRUE,2,GHAA131007,INF_A,9913,10,07,0.6347533917362669,0.060794214013062044,15257.896381345221,2.5263858742175194e-5,35,140
GHA,19,2013,FALSE,FALSE,TRUE,TRUE,2,GHAB131209,INF_B,4168,12,09,0.5000033603935983,0.07518071763891687,11859.467744167374,2.5351905058803765e-5,35,161
GHA,20,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120521,INF_A,7089,05,21,0.6124536025218762,0.05946182333784926,8161.537837568454,5.60303371708065e-5,35,245
GHA,20,2012,TRUE,TRUE,TRUE,TRUE,3,GHAA120924,INF_A,7628,09,24,0.543308383846066,0.07359307929998249,5300.665884737816,3.6366506748762964e-5,35,84
GHA,20,2012,TRUE,TRUE,TRUE,TRUE,3,GHAB120611,INF_B,3177,06,11,0.6183748209917195,0.061916652520806775,13675.88870657242,3.414629791973963e-5,35,140
GHA,21,2016,TRUE,TRUE,TRUE,TRUE,2,GHAA160215,INF_A,3570,02,15,0.6172155714975787,0.05906305990431604,2264.6989584410708,1.6197819173390673e-4,35,203
GHA,21,2016,TRUE,TRUE,TRUE,TRUE,2,GHAB160725,INF_B,9510,07,25,0.5578231549959871,0.0683113137443532,973.2916608584254,6.143148008280045e-5,35,91
